,Employee ID,Age,Gender,Department,Job Satisfaction,Stress Level,Annual Salary,Overtime Hours/Month,Manager Rating,Promotion in Last 5 Years,Date Hired,Parent Education Level,Favorite Activity,Job Description
1324,E01324,49,male,Sales,1,,97K(est.),41,3,Yes,1995/12,High School,Gaming,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
1325,E01325,28,male,Operations,8,2,68K(est.),10,4,No,2019/04,Graduate,Cooking,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
1326,E01326,52,male,Marketing,9,4,65K(est.),1,3,Yes,2017/02,Graduate,Traveling,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
1327,E01327,43,F,Finance,10,8,48K(est.),46,1,Yes,2016/11,College,Playing Sports,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1328,E01328,45,female,Marketing,8,,89K(est.),9,2,Yes,2009/06,dfHdWaa,Hiking,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1329,E01329,29,male,HR,2,8,66K(est.),22,1,Yes,2022/11,Graduate,Cooking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
1330,E01330,34,M,IT,8,6,57K(est.),14,5,Yes,2012/12,College,Playing Sports,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1331,E01331,38,F,IT,6,6,54K(est.),40,1,No,1993/09,High School,Hiking,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
1332,E01332,46,Male,Sales,3,3,76K(est.),11,3,No,2022/03,PhD,Playing Sports,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
1333,E01333,58,Male,IT,3,6,79K(est.),7,4,No,2020/11,College,Hiking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
1334,E01334,25,F,HR,1,,77K(est.),3,2,No,2003/10,PhD,Reading,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1335,E01335,28,female,Marketing,10,2,73K(est.),47,2,No,2015/03,CTIbeGXHCWg,Reading,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
1336,E01336,51,M,HR,8,10,101K(est.),4,3,Yes,2010/11,College,Gaming,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
1337,E01337,56,male,Operations,9,9,96K(est.),48,2,No,1994/09,Graduate,Traveling,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
1338,E01338,62,M,Sales,6,9,61K(est.),37,4,Yes,2000/01,College,Hiking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
1339,E01339,36,F,Finance,2,7,72K(est.),23,4,No,1997/10,College,Gaming,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
1340,E01340,26,male,Operations,5,5,42K(est.),23,1,No,1997/02,Graduate,Traveling,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
1341,E01341,57,female,Operations,6,,85K(est.),20,5,No,2023/04,College,Playing Sports,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
1342,E01342,32,Female,Sales,9,5,74K(est.),26,2,Yes,1992/04,Graduate,Cooking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
1343,E01343,28,female,Finance,7,6,70K(est.),10,3,Yes,2008/01,zny,Cooking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
1344,E01344,34,M,Sales,8,7,77K(est.),27,4,No,2003/12,College,Traveling,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
1345,E01345,35,male,Sales,2,8,65K(est.),36,5,No,2001/03,vBflXJOM,Traveling,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
1346,E01346,38,Female,IT,6,9,40K(est.),41,2,No,2005/09,High School,Hiking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
1347,E01347,47,male,Operations,5,3,76K(est.),46,2,Yes,2018/02,Graduate,Playing Sports,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
1348,E01348,25,male,Operations,1,9,105K(est.),26,2,Yes,2008/05,High School,Hiking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
1349,E01349,48,Female,IT,9,7,78K(est.),11,5,No,2010/11,College,Traveling,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
1350,E01350,47,F,HR,4,2,57K(est.),7,4,No,1992/05,Graduate,Traveling,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1351,E01351,33,Female,Operations,10,3,58K(est.),15,1,No,2006/05,Graduate,Cooking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
1352,E01352,49,M,Marketing,2,7,94K(est.),12,3,Yes,1990/11,Graduate,Reading,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
1353,E01353,65,Male,Operations,3,5,42K(est.),13,3,Yes,2007/04,PZJgYllX,Gaming,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1354,E01354,33,M,Sales,7,1,102K(est.),14,5,No,2010/09,Graduate,Reading,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
1355,E01355,37,Male,Sales,9,7,112K(est.),31,3,No,2015/07,PhD,Hiking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
1356,E01356,29,M,IT,3,4,41K(est.),5,4,No,2013/01,College,Traveling,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1357,E01357,35,M,Marketing,6,2,41K(est.),36,4,Yes,2022/11,Graduate,Playing Sports,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
1358,E01358,38,female,HR,1,2,111K(est.),37,2,Yes,1998/02,PhD,Playing Sports,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
1359,E01359,39,Male,Sales,8,10,106K(est.),45,4,Yes,2021/10,PhD,Cooking,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1360,E01360,26,female,Marketing,10,3,48K(est.),14,3,Yes,1997/09,PhD,Playing Sports,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
1361,E01361,50,F,HR,3,7,110K(est.),19,2,Yes,2018/02,PhD,Gaming,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
1362,E01362,35,F,IT,6,4,59K(est.),4,4,No,2013/09,Graduate,Cooking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
1363,E01363,33,Female,HR,10,7,42K(est.),5,5,Yes,2022/05,High School,Playing Sports,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
1364,E01364,53,Female,Marketing,4,2,106K(est.),24,3,No,2008/07,High School,Playing Sports,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
1365,E01365,44,M,Operations,9,7,116K(est.),47,4,Yes,2004/09,College,Hiking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
1366,E01366,49,F,Finance,2,9,100K(est.),40,4,No,2013/02,KnSYDoeYroE,Cooking,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1367,E01367,35,female,HR,5,10,57K(est.),23,5,No,1990/10,gxOFVnF,Playing Sports,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
1368,E01368,22,Male,HR,9,6,61K(est.),19,5,Yes,2022/05,PhD,Playing Sports,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1369,E01369,62,M,Operations,6,1,75K(est.),41,2,Yes,2003/01,High School,Cooking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
1370,E01370,60,M,Sales,1,7,77K(est.),2,1,Yes,2008/07,PhD,Traveling,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
1371,E01371,58,F,Operations,1,8,60K(est.),32,2,No,2023/08,College,Playing Sports,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1372,E01372,30,Female,IT,10,7,103K(est.),36,4,Yes,2011/09,High School,Gaming,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1373,E01373,35,Female,HR,6,4,107K(est.),49,1,Yes,1998/08,PhD,Gaming,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
1374,E01374,59,F,Operations,9,10,112K(est.),21,3,No,2020/03,College,Hiking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
1375,E01375,22,female,HR,7,3,106K(est.),40,1,Yes,1991/12,PhD,Playing Sports,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
1376,E01376,45,Male,Marketing,8,,114K(est.),37,1,-1,1995/01,High School,Reading,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
1377,E01377,55,Female,Finance,3,8,52K(est.),8,2,No,2001/12,Graduate,Reading,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
1378,E01378,38,F,IT,5,4,55K(est.),32,3,No,2015/10,Graduate,Playing Sports,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
1379,E01379,48,female,Finance,10,9,49K(est.),35,3,No,2016/10,Graduate,Hiking,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1380,E01380,61,female,Finance,4,1,88K(est.),43,5,No,1990/02,College,Reading,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1381,E01381,33,Female,IT,7,4,42K(est.),30,2,Yes,1995/02,Graduate,Traveling,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
1382,E01382,65,Male,Operations,1,5,62K(est.),48,1,No,1995/04,Graduate,Traveling,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
1383,E01383,51,F,HR,9,5,69K(est.),6,1,No,2002/10,PhD,Traveling,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1384,E01384,65,Female,Finance,3,6,43K(est.),33,1,No,2022/09,College,Cooking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
1385,E01385,22,Female,HR,8,5,100K(est.),39,3,No,2014/09,High School,Cooking,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
1386,E01386,22,male,Finance,1,10,119K(est.),32,3,No,1999/06,Graduate,Traveling,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
1387,E01387,50,Female,Sales,6,8,69K(est.),24,3,No,1995/02,PhD,Hiking,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1388,E01388,51,F,Sales,9,7,54K(est.),5,5,Yes,1993/11,PhD,Hiking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
1389,E01389,54,F,Marketing,8,9,98K(est.),1,1,Yes,1996/02,College,Gaming,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1390,E01390,37,M,IT,10,1,113K(est.),8,5,Yes,2002/07,PhD,Reading,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
1391,E01391,23,M,IT,9,9,53K(est.),23,4,No,2005/07,PhD,Reading,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
1392,E01392,41,Male,IT,9,10,103K(est.),7,1,No,2004/11,Graduate,Traveling,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
1393,E01393,62,F,Finance,1,1,74K(est.),21,2,No,1997/08,College,Playing Sports,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
